,sname,location,url,type,membership,website,nature,feature
1965,天津天狮学院, 天津,http://college.gaokao.com/school/2085/, 综合, 天津市教育委员会, www.tianshi.edu.cn, 本科,——
1966,保定学院, ------,http://college.gaokao.com/school/2086/, 师范, 河北省教育厅, www.bdu.edu.cn, 本科,——
1967,上海海洋大学, 上海,http://college.gaokao.com/school/2087/, 农业, 上海市教育委员会, http://www.shfu.edu.cn, 本科,——
1968,上海海关学院, 上海,http://college.gaokao.com/school/2088/, 综合, ——, http://shanghai_edu.customs.gov.cn, 本科,——
1969,浙江警察学院, 浙江,http://college.gaokao.com/school/2089/, 政法, 浙江省教育厅, www.zjjcxy.cn, 本科,——
1970,宁波大红鹰学, ------,http://college.gaokao.com/school/2090/, 工科, 浙江省教育厅, www.nbdhyu.edu.cn, 本科,——
1971,浙江越秀外国, 浙江,http://college.gaokao.com/school/2091/, 语言, 浙江省教育厅, www.yxc.cn, 本科,——
1972,合肥师范学院, ------,http://college.gaokao.com/school/2092/, 师范, 安徽省教育厅, www.hftc.edu.cn, 本科,——
1973,池州学院, ------,http://college.gaokao.com/school/2093/, 师范, 安徽省教育厅, http://zs.czu.edu.cn, 本科,——
1974,蚌埠学院, ------,http://college.gaokao.com/school/2094/, 工科, 安徽省教育厅, www.bbxy.edu.cn, 本科,——
1975,安徽三联学院, 安徽,http://college.gaokao.com/school/2095/, 工科, 安徽省教育厅, www.sanlian.net.cn, 本科,——
1976,福建警察学院, 福建,http://college.gaokao.com/school/2096/, 政法, 福建省教育厅, www.fjpsc.edu.cn, 本科,——
1977,闽南理工学院, ------,http://college.gaokao.com/school/2097/, 工科, ——, http://www.mnust.cn, 本科,——
1978,武夷学院, ------,http://college.gaokao.com/school/2098/, 师范, 福建省教育厅, www.wuyiu.edu.cn, 本科,——
1979,齐鲁医药学院, 山东,http://college.gaokao.com/school/2099/, 医药, 山东省教育厅, www.wjmu.net, 本科,——
1980,潍坊科技学院, ------,http://college.gaokao.com/school/2100/, 综合, 山东省教育厅, www.wfkjxy.com.cn, 本科,——
1981,山东英才学院, 山东,http://college.gaokao.com/school/2101/, 综合, 山东省教育厅, www.ycxy.com, 本科,——
1982,河南工程学院, 河南,http://college.gaokao.com/school/2102/, 工科, 河南省教育厅, www.haue.edu.cnv, 本科,——
1983,郑州华信学院, 河南,http://college.gaokao.com/school/2103/, 工科, 河南省教育厅, www.zzhxxy.com, 本科,——
1984,郑州科技学院, 河南,http://college.gaokao.com/school/2104/, 工科, 河南省教育厅, www.zit.edu.cn, 本科,——
1985,荆楚理工学院, ------,http://college.gaokao.com/school/2105/, 工科, 湖北省教育厅, www.jcut.edu.cn, 本科,——
1986,湖南第一师范, 湖南,http://college.gaokao.com/school/2106/, 师范, 湖南省教育厅, www.hnfnu.edu.cn, 本科,——
1987,仲恺农业工程, 北京,http://college.gaokao.com/school/2107/, 农业, 广东省教育厅, www.zhku.edu.cn, 本科,——
1988,海口经济学院, ------,http://college.gaokao.com/school/2108/, 财经, 海南省教育厅, www.hkc.edu.cn, 本科,——
1989,成都学院, ------,http://college.gaokao.com/school/2109/, 综合, ——, www.cdu.edu.cn, 本科,——
1990,昆明学院, ------,http://college.gaokao.com/school/2110/, 综合, ——, http://www.kmu.edu.cn/, 本科,——
1991,西安思源学院, 陕西,http://college.gaokao.com/school/2111/, 工科, ——, http://www.xasyu.cn/, 本科,——
1992,陕西国际商贸, 陕西,http://college.gaokao.com/school/2112/, 财经, 陕西省教育厅, http://www.csiic.com/, 本科,——
1993,长沙医学院, 湖南,http://college.gaokao.com/school/2133/, 医药, 湖南省教育厅, www.csmu.edu.cn, 本科,——
1994,黑龙江工商学, 黑龙江,http://college.gaokao.com/school/2140/, 综合, 黑龙江省教育厅, http://www.hgs, 本科,——
1995,河北传媒学院, 河北,http://college.gaokao.com/school/2148/, 艺术, 河北省教育厅, www.hebic.cn, 本科,——
1996,湖南涉外经济, 湖南,http://college.gaokao.com/school/2158/, 综合, 湖南省教育厅, www.hunaneu.com, 本科,——
1997,辽宁对外经贸, 辽宁,http://college.gaokao.com/school/2180/, 财经, 辽宁省教育厅, www.luibe.edu.cn, 本科,——
1998,辽宁科技学院, 辽宁,http://college.gaokao.com/school/2181/, 工科, 辽宁省教育厅, www.lnist.edu.cn, 本科,——
1999,南昌理工学院, 江西,http://college.gaokao.com/school/2186/, 综合, 江西省教育厅, http://zsb.nclg.com.cn, 本科,——
2000,沈阳工程学院, 辽宁,http://college.gaokao.com/school/2206/, 工科, 辽宁省教育厅, www.sie.edu.cn, 本科,——
2001,吉林农业科技, 吉林,http://college.gaokao.com/school/696/, 农业, 吉林省教育厅, www.jlnku.com, 本科,——
2002,鲁东大学, 山东,http://college.gaokao.com/school/697/, 综合, 山东省教育厅, www.ldu.edu.cn, 本科,——
2003,滨州学院, 山东,http://college.gaokao.com/school/698/, 师范, 山东省教育厅, http://www.bzu.edu.cn, 本科,——
2004,河北理工大学, 河北,http://college.gaokao.com/school/699/, 工科, ——, www.heuu.edu.cn, 本科,——
2005,安徽科技学院, 安徽,http://college.gaokao.com/school/700/, 师范, 安徽省教育厅, http://www.ahstu.edu.cn, 本科,——
2006,安阳工学院, 河南,http://college.gaokao.com/school/701/, 工科, 河南省教育厅, www.ayit.edu.cn, 本科,——
2007,湖北理工学院, 湖北,http://college.gaokao.com/school/702/, 工科, 湖北省教育厅, www.hbpu.edu.cn, 本科,——
2008,渤海大学, 辽宁,http://college.gaokao.com/school/703/, 综合, 辽宁省教育厅, www.bhu.edu.cn, 本科,——
2009,南方医科大学, 广东,http://college.gaokao.com/school/706/, 医药, 广东省教育厅, www.fimmu.com, 本科,——
2010,石家庄学院, 河北,http://college.gaokao.com/school/710/, 师范, 河北省教育厅, www.sjzc.edu.cn, 本科,——
2011,邯郸学院, 河北,http://college.gaokao.com/school/711/, 师范, 河北省教育厅, www.hdc.edu.cn, 本科,——
2012,河北金融学院, 河北,http://college.gaokao.com/school/712/, 财经, 河北省教育厅, http://www.hbcf.edu.cn, 本科,——
2013,菏泽学院, 山东,http://college.gaokao.com/school/713/, 综合, 山东省教育厅, http://www.hezeu.edu.cn, 本科,——
2014,山东警察学院, 山东,http://college.gaokao.com/school/714/, 政法, 山东省教育厅, www.sdpc.edu.cn, 本科,——
2015,济宁学院, 山东,http://college.gaokao.com/school/715/, 师范, 山东省教育厅, http://www.jnxy.edu.cn, 本科,——
2016,长治学院, 山西,http://college.gaokao.com/school/716/, 师范, 山西省教育厅, www.czc.edu.cn, 本科,——
2017,滁州学院, 安徽,http://college.gaokao.com/school/717/, 师范, 安徽省教育厅, www.chzu.edu.cn, 本科,——
2018,宿州学院, 安徽,http://college.gaokao.com/school/718/, 师范, 安徽省教育厅, ——, 本科,——
2019,东华理工大学, 江西,http://college.gaokao.com/school/719/, 工科, 江西省教育厅, http://www.ecit.edu.cn, 本科,——
2020,丽水学院, 浙江,http://college.gaokao.com/school/720/, 师范, 浙江省教育厅, http://www.lsu.edu.cn, 本科,——
2021,湘南学院, 湖南,http://college.gaokao.com/school/721/, 工科, 湖南省教育厅, http://www.xnu.edu.cn, 本科,——
2022,贺州学院, 广西,http://college.gaokao.com/school/722/, 综合, 广西壮族自治区教育厅, www.hzu.gx.cn, 本科,——
2023,钦州学院, 广西,http://college.gaokao.com/school/723/, 综合, 广西壮族自治区教育厅, http://www.gxqzu.edu.cn, 本科,——
2024,西昌学院, 四川,http://college.gaokao.com/school/724/, 综合, 四川省教育厅, www.xcc.sc.cn, 本科,——
2025,榆林学院, 陕西,http://college.gaokao.com/school/725/, 师范, 陕西省教育厅, http://www.yulinu.edu.cn/, 本科,——
2026,西安医学院, 陕西,http://college.gaokao.com/school/726/, 医药, 陕西省教育厅, http://www.xiyi.edu.cn/, 本科,——
2027,西北政法大学, 陕西,http://college.gaokao.com/school/727/, 政法, 陕西省教育厅, http://www.nwupl.edu.cn/, 本科,——
2028,安康学院, 陕西,http://college.gaokao.com/school/728/, 综合, 陕西省教育厅, http://www.aku.edu.cn, 本科,——
2029,宁夏师范学院, 宁夏,http://college.gaokao.com/school/729/, 师范, 宁夏回族自治区教育厅, http://www.nxtu.cn/, 本科,——
2030,吉林工商学院, 吉林,http://college.gaokao.com/school/730/, 财经, 吉林省教育厅, www.jlbtc.edu.cn, 本科,——
2031,琼州学院, 海南,http://college.gaokao.com/school/731/, 综合, 海南省教育厅, http://www.qzu.edu.cn, 本科,——
2032,三明学院, 福建,http://college.gaokao.com/school/732/, 综合, 福建省教育厅, http://www.smc.edu.cn, 本科,——
2033,龙岩学院, 福建,http://college.gaokao.com/school/733/, 师范, 福建省教育厅, www.lyun.edu.cn, 本科,——
2034,陇东学院, 甘肃,http://college.gaokao.com/school/734/, 师范, 甘肃省教育厅, http://www.ldxy.edu.cn/, 本科,——
2035,哈尔滨医科大, 黑龙江,http://college.gaokao.com/school/744/, 医药, 黑龙江省教育厅, ——, 本科,——
2036,大庆师范学院, 黑龙江,http://college.gaokao.com/school/745/, 综合, 黑龙江省教育厅, www.dqsy.net, 本科,——
2037,江苏警官学院, 江苏,http://college.gaokao.com/school/749/, 政法, ——, www.jspi.cn, 本科,——
2038,广东培正学院, 广东,http://college.gaokao.com/school/754/, 财经, 广东省教育厅, www.peizheng.com.cn, 本科,——
2039,兰州城市学院, 甘肃,http://college.gaokao.com/school/761/, 综合, 甘肃省教育厅, http://www.lzcu.edu.cn/, 本科,——
2040,广东白云学院, 广东,http://college.gaokao.com/school/764/, 工科, 广东省教育厅, http://www.baiyunU.edu.cn, 本科,——
2041,青岛滨海学院, 山东,http://college.gaokao.com/school/766/, 综合, 山东省教育厅, www.binhaicollege.com, 本科,——
2042,湖南科技学院, 湖南,http://college.gaokao.com/school/791/, 综合, 湖南省教育厅, www.huse.cn, 本科,——
2043,湖北警官学院, 湖北,http://college.gaokao.com/school/793/, 政法, 湖北省教育厅, www.hbpa.edu.cn, 本科,——
2044,北京城市学院, 北京,http://college.gaokao.com/school/796/, 综合, 北京市教育委员会, www.bcu.edu.cn, 本科,——
2045,黑龙江工业学, 黑龙江,http://college.gaokao.com/school/802/, 工科, 黑龙江省教育厅, http://zs.jxdx.com/, 本科,——
2046,江苏理工学院, 江苏,http://college.gaokao.com/school/804/, 师范, 江苏省教育厅, www.jstu.edu.cn, 本科,——
2047,仰恩大学, 福建,http://college.gaokao.com/school/834/, 综合, 福建省教育厅, www.yeu.edu.cn, 本科,——
2048,上海杉达学院, 上海,http://college.gaokao.com/school/845/, 财经, 上海市教育委员会, www.sandau.edu.cn, 本科,——
2049,黄河科技学院, 河南,http://college.gaokao.com/school/846/, 工科, 河南省教育厅, www.hhstu.edu.cn, 本科,——
2050,浙江树人学院, 浙江,http://college.gaokao.com/school/849/, 工科, 浙江省教育厅, www.zjsru.edu.cn, 本科,——
2051,三江学院, 江苏,http://college.gaokao.com/school/853/, 综合, 江苏省教育厅, www.sju.js.cn, 本科,——
2052,黑龙江东方学, 黑龙江,http://college.gaokao.com/school/854/, 综合, 黑龙江省教育厅, http://www.dfxy.net, 本科,——
2053,上海应用技术, 上海,http://college.gaokao.com/school/857/, 工科, 上海市教育委员会, www.sit.edu.cn, 本科,——
2054,亳州学院, 安徽,http://college.gaokao.com/school/862/, 综合, 安徽省教育厅, http, 本科,——
2055,安徽新华学院, 安徽,http://college.gaokao.com/school/868/, 工科, 安徽省教育厅, www.axhu.edu.cn, 本科,——
2056,烟台南山学院, 山东,http://college.gaokao.com/school/869/, 工科, 山东省教育厅, www.nanshan.edu.cn, 本科,——
2057,西安欧亚学院, 陕西,http://college.gaokao.com/school/886/, 财经, 陕西省教育厅, http://www.eurasia.edu/, 本科,——
2058,上海建桥学院, 上海,http://college.gaokao.com/school/887/, 综合, 上海市教育委员会, http://zsb.gench.edu.cn, 本科,——
2059,北京师范大学, 广东,http://college.gaokao.com/school/993/, 综合, ——, http://www.uic.edu.hk, 本科,——
2060,江西科技学院, 江西,http://college.gaokao.com/school/1240/, 综合, 江西省教育厅, http://www.jxbsu.com/, 本科,——
2061,西安外事学院, 陕西,http://college.gaokao.com/school/1442/, 财经, 陕西省教育厅, http://www.xaiu.edu.cn/, 本科,——
2062,宁夏理工学院, 宁夏,http://college.gaokao.com/school/1466/, 综合, 宁夏回族自治区教育厅, www.nxist.com, 本科,——
2063,吉林华桥外国, 吉林,http://college.gaokao.com/school/1591/, 语言, 吉林省教育厅, www.hqwy.com, 本科,——
2064,泉州信息工程, 福建,http://college.gaokao.com/school/1624/, 工科, 福建省教育厅, www.qziedu.cn, 本科,——
2065,天津天狮学院, 天津,http://college.gaokao.com/school/2085/, 综合, 天津市教育委员会, www.tianshi.edu.cn, 本科,——
2066,保定学院, ------,http://college.gaokao.com/school/2086/, 师范, 河北省教育厅, www.bdu.edu.cn, 本科,——
2067,上海海洋大学, 上海,http://college.gaokao.com/school/2087/, 农业, 上海市教育委员会, http://www.shfu.edu.cn, 本科,——
2068,上海海关学院, 上海,http://college.gaokao.com/school/2088/, 综合, ——, http://shanghai_edu.customs.gov.cn, 本科,——
2069,浙江警察学院, 浙江,http://college.gaokao.com/school/2089/, 政法, 浙江省教育厅, www.zjjcxy.cn, 本科,——
2070,宁波大红鹰学, ------,http://college.gaokao.com/school/2090/, 工科, 浙江省教育厅, www.nbdhyu.edu.cn, 本科,——
2071,浙江越秀外国, 浙江,http://college.gaokao.com/school/2091/, 语言, 浙江省教育厅, www.yxc.cn, 本科,——
2072,合肥师范学院, ------,http://college.gaokao.com/school/2092/, 师范, 安徽省教育厅, www.hftc.edu.cn, 本科,——
2073,池州学院, ------,http://college.gaokao.com/school/2093/, 师范, 安徽省教育厅, http://zs.czu.edu.cn, 本科,——
2074,蚌埠学院, ------,http://college.gaokao.com/school/2094/, 工科, 安徽省教育厅, www.bbxy.edu.cn, 本科,——
2075,安徽三联学院, 安徽,http://college.gaokao.com/school/2095/, 工科, 安徽省教育厅, www.sanlian.net.cn, 本科,——
2076,福建警察学院, 福建,http://college.gaokao.com/school/2096/, 政法, 福建省教育厅, www.fjpsc.edu.cn, 本科,——
2077,闽南理工学院, ------,http://college.gaokao.com/school/2097/, 工科, ——, http://www.mnust.cn, 本科,——
2078,武夷学院, ------,http://college.gaokao.com/school/2098/, 师范, 福建省教育厅, www.wuyiu.edu.cn, 本科,——
2079,齐鲁医药学院, 山东,http://college.gaokao.com/school/2099/, 医药, 山东省教育厅, www.wjmu.net, 本科,——
2080,潍坊科技学院, ------,http://college.gaokao.com/school/2100/, 综合, 山东省教育厅, www.wfkjxy.com.cn, 本科,——
2081,山东英才学院, 山东,http://college.gaokao.com/school/2101/, 综合, 山东省教育厅, www.ycxy.com, 本科,——
2082,河南工程学院, 河南,http://college.gaokao.com/school/2102/, 工科, 河南省教育厅, www.haue.edu.cnv, 本科,——
2083,郑州华信学院, 河南,http://college.gaokao.com/school/2103/, 工科, 河南省教育厅, www.zzhxxy.com, 本科,——
