,sname,location,url,type,membership,website,nature
2984,乌海职业技术, ------,http://college.gaokao.com/school/1982/, 工科, 内蒙古自治区教育厅, www.whvtc.net, 高职专科
2985,内蒙古机电职, 内蒙古,http://college.gaokao.com/school/1983/, 工科, 内蒙古自治区教育厅, www.nmgjdxy.com, 高职专科
2986,内蒙古化工职, 内蒙古,http://college.gaokao.com/school/1984/, 工科, 内蒙古自治区教育厅, www.hgzyxy.com.cn, 高职专科
2987,内蒙古商贸职, 内蒙古,http://college.gaokao.com/school/1985/, 财经, 内蒙古自治区教育厅, www.imvcc.com, 高职专科
2988,包头铁道职业, ------,http://college.gaokao.com/school/1986/, 工科, 内蒙古自治区教育厅, www.bttzy.com, 高职专科
2989,辽宁装备制造, 辽宁,http://college.gaokao.com/school/1987/, 工科, 辽宁省教育厅, www.ltcem.com, 高职专科
2990,辽河石油职业, ------,http://college.gaokao.com/school/1988/, 工科, 辽宁省教育厅, www.lhptc.comwww.lhptc.edu.cn, 高职专科
2991,辽宁职业学院, 辽宁,http://college.gaokao.com/school/1989/, 农业, 辽宁省教育厅, www.lnvc.cn, 高职专科
2992,辽宁地质工程, 辽宁,http://college.gaokao.com/school/1990/, 工科, ——, www.lndzxy.com, 高职专科
2993,辽宁铁道职业, 辽宁,http://college.gaokao.com/school/1991/, 工科, ——, ——, 高职专科
2994,辽宁建筑职业, 辽宁,http://college.gaokao.com/school/1992/, 工科, ——, www.lnjzxy.com, 高职专科
2995,松原职业技术, ------,http://college.gaokao.com/school/1993/, 综合, 吉林省教育厅, www.sypt.cn, 高职专科
2996,吉林铁道职业, 吉林,http://college.gaokao.com/school/1994/, 工科, 吉林省教育厅, www.jtpt.cn, 高职专科
2997,白城职业技术, ------,http://college.gaokao.com/school/1995/, 综合, ——, www.bcvit.cn, 高职专科
2998,长白山职业技, ------,http://college.gaokao.com/school/1996/, ------, ——, www.cbsvtc.com.cn, 高职专科
2999,齐齐哈尔高等, ------,http://college.gaokao.com/school/1997/, 师范, 黑龙江省教育厅, www.qqhrtc.com, 高职专科
3000,黑龙江幼儿师, 黑龙江,http://college.gaokao.com/school/1998/, 师范, 黑龙江省教育厅, www.hljys.cn, 高职专科
3001,黑龙江生物科, 黑龙江,http://college.gaokao.com/school/1999/, 农业, 黑龙江省教育厅, www.swkj.net, 高职专科
3002,黑龙江民族职, 黑龙江,http://college.gaokao.com/school/2000/, 民族, 黑龙江省教育厅, www.mvcollege.com, 高职专科
3003,七台河职业学, ------,http://college.gaokao.com/school/2001/, 综合, 黑龙江省教育厅, www.qthzyxy.com, 高职专科
3004,黑龙江信息技, 黑龙江,http://college.gaokao.com/school/2002/, 工科, ——, www.hljitpc.com, 高职专科
3005,黑龙江农垦林, 黑龙江,http://college.gaokao.com/school/2003/, 林业, ——, ——, 高职专科
3006,黑龙江公安警, 黑龙江,http://college.gaokao.com/school/2004/, 政法, 黑龙江省教育厅, www.hlpolice.com, 高职专科
3007,黑龙江农垦农, 黑龙江,http://college.gaokao.com/school/2005/, 农业, ——, www.nkkjxy.com, 高职专科
3008,黑龙江商业职, 黑龙江,http://college.gaokao.com/school/2006/, 财经, 黑龙江省教育厅, www.hljszy.net, 高职专科
3009,黑龙江旅游职, 黑龙江,http://college.gaokao.com/school/2007/, 财经, 黑龙江省教育厅, ——, 高职专科
3010,黑龙江煤炭职, 黑龙江,http://college.gaokao.com/school/2008/, 工科, 黑龙江省教育厅, www.hmzy.cn, 高职专科
3011,黑龙江交通职, 黑龙江,http://college.gaokao.com/school/2009/, 工科, 黑龙江省教育厅, www.hlcp.com.cn, 高职专科
3012,哈尔滨科学技, 黑龙江,http://college.gaokao.com/school/2010/, 体育, 黑龙江省教育厅, www.hrbkjzy.cn, 高职专科
3013,黑龙江粮食职, 黑龙江,http://college.gaokao.com/school/2011/, 综合, ——, www.hljgvc.com, 高职专科
3014,佳木斯职业学, ------,http://college.gaokao.com/school/2012/, 综合, 黑龙江省教育厅, www.jmszy.com, 高职专科
3015,上海健康医学, 上海,http://college.gaokao.com/school/2013/, 医药, 上海市教育委员会, www.sihs.cn, 高职专科
3016,上海旅游高等, 上海,http://college.gaokao.com/school/2014/, 财经, 上海市教育委员会, www.sitsh.edu.cn, 高职专科
3017,上海工艺美术, 上海,http://college.gaokao.com/school/2015/, 艺术, 上海市教育委员会, www.gymy.cn, 高职专科
3018,上海工会管理, 上海,http://college.gaokao.com/school/2016/, 综合, 上海市教育委员会, http://college.shghxyedu.net, 高职专科
3019,上海体育职业, 上海,http://college.gaokao.com/school/2017/, 体育, 上海市教育委员会, www.ssi.edu.cn, 高职专科
3020,苏州职业大学, 江苏,http://college.gaokao.com/school/2018/, 工科, 江苏省教育厅, www.jssvc.edu.cn, 高职专科
3021,南通农业职业, ------,http://college.gaokao.com/school/2019/, 农业, 江苏省教育厅, www.ntac.edu.cn, 高职专科
3022,无锡科技职业, ------,http://college.gaokao.com/school/2020/, 工科, 江苏省教育厅, www.wxstc.cn, 高职专科
3023,南京铁道职业, ------,http://college.gaokao.com/school/2021/, 工科, 江苏省教育厅, www.njrts.edu.cn, 高职专科
3024,江苏联合职业, 江苏,http://college.gaokao.com/school/2022/, 工科, 江苏省教育厅, ——, 高职专科
3025,无锡工艺职业, ------,http://college.gaokao.com/school/2023/, 工科, 江苏省教育厅, www.wxgyxy.cn, 高职专科
3026,南京机电职业, ------,http://college.gaokao.com/school/2024/, 工科, 江苏省教育厅, www.njcmee.net, 高职专科
3027,无锡城市职业, ------,http://college.gaokao.com/school/2025/, 财经, 江苏省教育厅, www.wxcsxy.com, 高职专科
3028,扬州环境资源, ------,http://college.gaokao.com/school/2026/, 农业, 江苏省教育厅, www.yzerc.edu.cn, 高职专科
3029,健雄职业技术, ------,http://college.gaokao.com/school/2027/, 工科, 江苏省教育厅, ——, 高职专科
3030,江苏财经职业, 江苏,http://college.gaokao.com/school/2028/, 财经, 江苏省教育厅, http://www.jscj.edu.cnhttp://www.jscjxy.cn, 高职专科
3031,苏州工业职业, 江苏,http://college.gaokao.com/school/2029/, 工科, 江苏省教育厅, http://www.siit.edu.cnhttp://www.siit.cn, 高职专科
3032,盐城纺织职业, ------,http://college.gaokao.com/school/2030/, 工科, 江苏省教育厅, ——, 高职专科
3033,扬州工业职业, ------,http://college.gaokao.com/school/2031/, 工科, 江苏省教育厅, www.ypi.edu.cn, 高职专科
3034,江苏城市职业, 江苏,http://college.gaokao.com/school/2032/, 工科, ——, www.jscvc.cn, 高职专科
3035,苏州卫生职业, 江苏,http://college.gaokao.com/school/2033/, 医药, ——, www.szmtc.com, 高职专科
3036,盐城卫生职业, ------,http://college.gaokao.com/school/2034/, ------, ——, www.ycmc.edu.cn, 高职专科
3037,苏州高博软件, 江苏,http://college.gaokao.com/school/2035/, 工科, 江苏省教育厅, www.gist.edu.cn, 高职专科
3038,南京旅游职业, ------,http://college.gaokao.com/school/2036/, ------, ——, www.njith.net, 高职专科
3039,浙江医学高等, 浙江,http://college.gaokao.com/school/2037/, 医药, 浙江省教育厅, ——, 高职专科
3040,金华职业技术, ------,http://college.gaokao.com/school/2038/, 综合, 浙江省教育厅, www.jhc.cn, 高职专科
3041,浙江国际海运, 浙江,http://college.gaokao.com/school/2039/, 综合, 浙江省教育厅, www.zimc.cn, 高职专科
3042,宁波城市职业, ------,http://college.gaokao.com/school/2040/, 综合, 浙江省教育厅, www.nbcc.cn, 高职专科
3043,浙江纺织服装, 浙江,http://college.gaokao.com/school/2041/, 工科, 浙江省教育厅, www.zjff.net, 高职专科
3044,宁波天一职业, ------,http://college.gaokao.com/school/2042/, 医药, 浙江省教育厅, ——, 高职专科
3045,浙江同济科技, 浙江,http://college.gaokao.com/school/2043/, 工科, ——, www.zjtongji.edu.cn, 高职专科
3046,浙江邮电职业, 浙江,http://college.gaokao.com/school/2044/, 工科, ——, www.zptc.cn, 高职专科
3047,浙江体育职业, 浙江,http://college.gaokao.com/school/2045/, 体育, ——, www.zjcs.net.cn, 高职专科
3048,浙江电力职业, 浙江,http://college.gaokao.com/school/2046/, 工科, ——, ——, 高职专科
3049,台州科技职业, ------,http://college.gaokao.com/school/2047/, ------, ——, http://www.tzvcst.edu.cn/, 高职专科
3050,温州科技职业, ------,http://college.gaokao.com/school/2048/, ------, ——, www.wzvcst.edu.cn, 高职专科
3051,安庆医药高等, ------,http://college.gaokao.com/school/2049/, ------, ——, www.aqyyz.cn, 高职专科
3052,安徽工业职业, 安徽,http://college.gaokao.com/school/2050/, 工科, 安徽省教育厅, www.ahip.cn, 高职专科
3053,安徽工商职业, 安徽,http://college.gaokao.com/school/2051/, 财经, 安徽省教育厅, http://ahbvc.cn, 高职专科
3054,安徽邮电职业, 安徽,http://college.gaokao.com/school/2052/, 工科, 安徽省教育厅, www.ahptc.cn, 高职专科
3055,安徽艺术职业, 安徽,http://college.gaokao.com/school/2053/, 艺术, 安徽省教育厅, www.artah.cn, 高职专科
3056,安徽国防科技, 安徽,http://college.gaokao.com/school/2054/, 工科, 安徽省教育厅, www.ahgf.com.cn, 高职专科
3057,安徽林业职业, 安徽,http://college.gaokao.com/school/2055/, 林业, 安徽省教育厅, www.ahlyxy.cn, 高职专科
3058,安徽新闻出版, 安徽,http://college.gaokao.com/school/2056/, 工科, 安徽省教育厅, www.ahcbxy.cn, 高职专科
3059,安徽财贸职业, 安徽,http://college.gaokao.com/school/2057/, 财经, 安徽省教育厅, www.aftvc.com, 高职专科
3060,安徽电气工程, 安徽,http://college.gaokao.com/school/2058/, 工科, 安徽省教育厅, www.aepu.com.cn, 高职专科
3061,安庆职业技术, ------,http://college.gaokao.com/school/2059/, 工科, 安徽省教育厅, www.aqvtc.cn, 高职专科
3062,安徽公安职业, 安徽,http://college.gaokao.com/school/2060/, 政法, 安徽省教育厅, www.ahgaxy.com.cn, 高职专科
3063,芜湖信息技术, ------,http://college.gaokao.com/school/2061/, 工科, 安徽省教育厅, http://whjy.ahedu.gov.cn, 高职专科
3064,安徽国际商务, 安徽,http://college.gaokao.com/school/2062/, 财经, 安徽省教育厅, www.ahiib.com, 高职专科
3065,马鞍山职业技, ------,http://college.gaokao.com/school/2063/, ------, ——, www.mastc.edu.cn, 高职专科
3066,徽商职业学院, ------,http://college.gaokao.com/school/2064/, ------, ——, www.huishangedu.cn, 高职专科
3067,安徽旅游职业, 安徽,http://college.gaokao.com/school/2065/, 综合, ——, www.ahlyedu.cn, 高职专科
3068,安徽冶金科技, 安徽,http://college.gaokao.com/school/2066/, 工科, 安徽省教育厅, http://www.ahyky.com, 高职专科
3069,安徽机电职业, 安徽,http://college.gaokao.com/school/2067/, 工科, 安徽省教育厅, www.ahcme.cn, 高职专科
3070,安徽审计职业, 安徽,http://college.gaokao.com/school/2068/, 财经, 安徽省教育厅, www.ahsjxy.cn, 高职专科
3071,亳州职业技术, ------,http://college.gaokao.com/school/2069/, 工科, 安徽省教育厅, www.bzvtc.com, 高职专科
3072,安徽中澳科技, 安徽,http://college.gaokao.com/school/2070/, 工科, 安徽省教育厅, www.acac.cn, 高职专科
3073,泉州医学高等, ------,http://college.gaokao.com/school/2071/, 医药, 福建省教育厅, www.qzygz.com, 高职专科
3074,厦门医学高等, 福建,http://college.gaokao.com/school/2072/, 医药, ——, www.xmygz.cn, 高职专科
3075,泉州工艺美术, 福建,http://college.gaokao.com/school/2073/, 艺术, 福建省教育厅, ——, 高职专科
3076,安庆医药高等, ------,http://college.gaokao.com/school/2049/, ------, ——, www.aqyyz.cn, 高职专科
3077,安徽工业职业, 安徽,http://college.gaokao.com/school/2050/, 工科, 安徽省教育厅, www.ahip.cn, 高职专科
3078,安徽工商职业, 安徽,http://college.gaokao.com/school/2051/, 财经, 安徽省教育厅, http://ahbvc.cn, 高职专科
3079,安徽邮电职业, 安徽,http://college.gaokao.com/school/2052/, 工科, 安徽省教育厅, www.ahptc.cn, 高职专科
3080,安徽艺术职业, 安徽,http://college.gaokao.com/school/2053/, 艺术, 安徽省教育厅, www.artah.cn, 高职专科
3081,安徽国防科技, 安徽,http://college.gaokao.com/school/2054/, 工科, 安徽省教育厅, www.ahgf.com.cn, 高职专科
3082,安徽林业职业, 安徽,http://college.gaokao.com/school/2055/, 林业, 安徽省教育厅, www.ahlyxy.cn, 高职专科
3083,安徽新闻出版, 安徽,http://college.gaokao.com/school/2056/, 工科, 安徽省教育厅, www.ahcbxy.cn, 高职专科
3084,安徽财贸职业, 安徽,http://college.gaokao.com/school/2057/, 财经, 安徽省教育厅, www.aftvc.com, 高职专科
3085,安徽电气工程, 安徽,http://college.gaokao.com/school/2058/, 工科, 安徽省教育厅, www.aepu.com.cn, 高职专科
3086,安庆职业技术, ------,http://college.gaokao.com/school/2059/, 工科, 安徽省教育厅, www.aqvtc.cn, 高职专科
3087,安徽公安职业, 安徽,http://college.gaokao.com/school/2060/, 政法, 安徽省教育厅, www.ahgaxy.com.cn, 高职专科
3088,芜湖信息技术, ------,http://college.gaokao.com/school/2061/, 工科, 安徽省教育厅, http://whjy.ahedu.gov.cn, 高职专科
3089,安徽国际商务, 安徽,http://college.gaokao.com/school/2062/, 财经, 安徽省教育厅, www.ahiib.com, 高职专科
3090,马鞍山职业技, ------,http://college.gaokao.com/school/2063/, ------, ——, www.mastc.edu.cn, 高职专科
3091,徽商职业学院, ------,http://college.gaokao.com/school/2064/, ------, ——, www.huishangedu.cn, 高职专科
3092,安徽旅游职业, 安徽,http://college.gaokao.com/school/2065/, 综合, ——, www.ahlyedu.cn, 高职专科
3093,安徽冶金科技, 安徽,http://college.gaokao.com/school/2066/, 工科, 安徽省教育厅, http://www.ahyky.com, 高职专科
3094,安徽机电职业, 安徽,http://college.gaokao.com/school/2067/, 工科, 安徽省教育厅, www.ahcme.cn, 高职专科
3095,安徽审计职业, 安徽,http://college.gaokao.com/school/2068/, 财经, 安徽省教育厅, www.ahsjxy.cn, 高职专科
3096,亳州职业技术, ------,http://college.gaokao.com/school/2069/, 工科, 安徽省教育厅, www.bzvtc.com, 高职专科
3097,安徽中澳科技, 安徽,http://college.gaokao.com/school/2070/, 工科, 安徽省教育厅, www.acac.cn, 高职专科
3098,泉州医学高等, ------,http://college.gaokao.com/school/2071/, 医药, 福建省教育厅, www.qzygz.com, 高职专科
3099,厦门医学高等, 福建,http://college.gaokao.com/school/2072/, 医药, ——, www.xmygz.cn, 高职专科
3100,泉州工艺美术, 福建,http://college.gaokao.com/school/2073/, 艺术, 福建省教育厅, ——, 高职专科
3101,厦门城市职业, 福建,http://college.gaokao.com/school/2074/, 综合, 福建省教育厅, www.xmcu.cn, 高职专科
3102,福建警官职业, 福建,http://college.gaokao.com/school/2075/, 政法, 福建省教育厅, ——, 高职专科
3103,福建生物工程, 福建,http://college.gaokao.com/school/2076/, 工科, 福建省教育厅, http://www.fjvcb.cn, 高职专科
3104,福建艺术职业, 福建,http://college.gaokao.com/school/2077/, 艺术, 福建省教育厅, www.fjyszyxy.com, 高职专科
3105,福建体育职业, 福建,http://college.gaokao.com/school/2078/, 体育, 福建省教育厅, www.fjipe.cn, 高职专科
3106,宁德职业技术, ------,http://college.gaokao.com/school/2079/, 综合, 福建省教育厅, www.ndzy.cn, 高职专科
